,Pass,Profit,Total_trades,Profit_factor,Expected_Payoff,Drawdown_$,Drawdown_%,??,volume_1,volume_2,volume_3,pips2,pips3,pips1,hiddenAction,timeFrame,risk ratio
6448,244502,1917.37,393,2.36,4.88,7524.54,7.38,0.0,1 ,0.2 ,0.7 ,15 ,13,1 ,0,240,0.25481557676615446
6449,69763,6350.93,393,3.08,16.16,17702.05,16.78,0.0,3 ,0.7 ,0.8 ,8 ,5,1 ,0,240,0.3587680522877294
6450,330189,9178.6,393,1.76,23.36,46574.6,42.63,0.0,10 ,1 ,0.6 ,17 ,17,1 ,0,240,0.19707308275326038
6451,66839,11654.7,393,3.02,29.66,40916.67,37.06,0.0,9 ,0.4 ,0.9 ,5 ,5,1 ,0,240,0.28483989532872545
6452,24547,9467.22,393,3.42,24.09,32173.09,29.63,0.0,7 ,0.5 ,0.6 ,5 ,3,1 ,0,240,0.2942589598947443
6453,261280,5303.9,393,2.34,13.5,21360.86,20.36,0.0,4 ,0.9 ,0.5 ,11 ,14,1 ,0,240,0.24829992799915357
6454,259208,1955.73,393,1.88,4.98,8205.89,7.95,0.0,1 ,0.7 ,0.4 ,9 ,14,1 ,0,240,0.23833246607010333
6455,17506,7494.37,393,3.92,19.07,26716.59,24.97,0.0,6 ,0.1 ,0.6 ,19 ,2,1 ,0,240,0.28051371825521143
6456,247405,3778.46,393,1.77,9.61,19172.72,18.45,0.0,4 ,0.2 ,0.6 ,18 ,13,1 ,0,240,0.19707480211467127
6457,376944,9619.52,393,1.79,24.48,45753.9,41.60,0.0,10 ,0.9 ,0.5 ,22 ,19,1 ,0,240,0.21024480973206655
6458,366359,5292.24,393,2.02,13.47,26023.01,24.81,0.0,5 ,0.1 ,1 ,11 ,19,1 ,0,240,0.20336771188267613
6459,177545,6584.5,393,2.3,16.75,24101.29,22.76,0.0,5 ,0.5 ,0.6 ,11 ,10,1 ,0,240,0.2732011440051549
6460,218299,5531.14,393,2.1,14.07,22971.62,21.86,0.0,5 ,0.4 ,0.4 ,10 ,12,1 ,0,240,0.2407814511993495
6461,58721,3876.29,393,9.84,9.86,8244.69,7.98,0.0,1 ,0.3 ,0.8 ,18 ,4,1 ,0,240,0.4701559427946957
6462,107513,5907.74,393,4.5,15.03,14979.82,14.24,0.0,3 ,0.2 ,0.6 ,4 ,7,1 ,0,240,0.39437990576655796
6463,314474,9025.15,393,1.79,22.96,44649.35,40.86,0.0,10 ,0.2 ,0.9 ,22 ,16,1 ,0,240,0.20213396163661956
6464,257843,1919.69,393,1.29,4.88,14411.63,13.64,0.0,2 ,0.7 ,1 ,7 ,14,1 ,0,240,0.13320422464356912
6465,281005,7630.53,393,2.37,19.42,28432.08,26.62,0.0,6 ,0.9 ,0.3 ,10 ,15,1 ,0,240,0.26837748064861944
6466,354041,7186.24,393,1.79,18.29,35402.0,32.96,0.0,8 ,0.2 ,0.6 ,20 ,18,1 ,0,240,0.20298966160103948
6467,211187,9607.76,393,3.35,24.45,32114.09,29.29,0.0,7 ,0.9 ,0.2 ,3 ,12,1 ,0,240,0.299175844621473
6468,61536,7309.92,393,2.43,18.6,27934.14,26.12,0.0,6 ,0.4 ,0.6 ,21 ,4,1 ,0,240,0.2616840897912017
6469,359007,7286.98,393,2.6,18.54,22011.84,20.34,0.0,4 ,0.9 ,0.5 ,4 ,19,1 ,0,240,0.3310481995144431
6470,148363,6857.45,393,5.49,17.45,16168.49,15.24,0.0,3 ,0.7 ,0.4 ,3 ,9,1 ,0,240,0.42412433071981365
6471,248393,2034.46,393,1.95,5.18,10742.43,10.52,0.0,2 ,0.1 ,0.6 ,19 ,13,1 ,0,240,0.1893854556185146
6472,170658,12529.13,393,3.79,31.88,36845.77,33.10,0.0,8 ,0.6 ,0.7 ,4 ,10,1 ,0,240,0.3400425611949486
6473,152377,9593.7,393,2.75,24.41,32444.98,29.86,0.0,7 ,0.8 ,0.4 ,7 ,9,1 ,0,240,0.29569135194412205
6474,91383,5362.47,393,2.72,13.64,16999.57,16.23,0.0,3 ,0.9 ,0.4 ,9 ,6,1 ,0,240,0.31544739072811845
6475,79782,4603.04,393,2.98,11.71,14590.93,14.02,0.0,2 ,0.9 ,0.8 ,18 ,5,1 ,0,240,0.315472694338195
6476,224608,4683.78,393,1.98,11.92,20620.28,19.70,0.0,4 ,0.5 ,0.7 ,16 ,12,1 ,0,240,0.22714434527562186
6477,53419,10236.58,393,2.94,26.05,38608.25,35.21,0.0,9 ,0.2 ,0.5 ,13 ,4,1 ,0,240,0.26513970459681546
6478,391253,4385.98,393,2.57,11.16,18211.14,17.48,0.0,3 ,0.7 ,0.9 ,15 ,20,1 ,0,240,0.24084049653124404
6479,230848,4363.29,393,1.83,11.1,23055.08,22.06,0.0,4 ,0.9 ,0.9 ,22 ,12,1 ,0,240,0.18925503620026474
6480,407599,2989.54,393,2.13,7.61,12324.48,12.00,0.0,2 ,0.7 ,0.3 ,11 ,21,1 ,0,240,0.24256926052863895
6481,201267,7009.27,393,1.9,17.84,31880.92,29.82,0.0,7 ,0.7 ,0.3 ,14 ,11,1 ,0,240,0.21985783346277338
6482,424056,8142.86,393,1.81,20.72,40675.48,36.81,0.0,9 ,0.2 ,0.8 ,6 ,22,1 ,0,240,0.20019087666574553
6483,267445,8797.84,393,1.89,22.39,40848.3,37.50,0.0,9 ,0.5 ,0.7 ,17 ,14,1 ,0,240,0.21537836335906266
6484,376938,3517.88,393,1.79,8.95,21565.86,20.82,0.0,4 ,0.9 ,0.5 ,22 ,19,1 ,0,240,0.16312263920845263
6485,165714,5299.04,393,2.19,13.48,19780.5,18.88,0.0,4 ,0.2 ,0.8 ,20 ,9,1 ,0,240,0.2678921159728015
6486,214701,361.55,393,1.08,0.92,7268.91,7.02,0.0,1 ,0.1 ,0.8 ,6 ,12,1 ,0,240,0.049739231879332664
6487,239680,10000.54,393,2.08,25.45,42369.23,38.78,0.0,9 ,0.9 ,0.8 ,10 ,13,1 ,0,240,0.23603308344286644
6488,374279,4705.38,393,1.72,11.97,24815.18,23.65,0.0,5 ,0.3 ,0.9 ,19 ,19,1 ,0,240,0.18961700056175293
6489,74350,10634.59,393,2.33,27.06,43382.81,39.41,0.0,10 ,0.5 ,0.4 ,13 ,5,1 ,0,240,0.24513372923515098
6490,355263,8919.6,393,1.77,22.7,44999.2,41.18,0.0,10 ,0.4 ,0.8 ,21 ,18,1 ,0,240,0.19821685718857227
6491,45701,3576.63,393,5.4,9.1,7477.91,7.25,0.0,1 ,0.1 ,0.8 ,5 ,4,1 ,0,240,0.4782927315252524
6492,388055,5935.65,393,2.09,15.1,26422.26,25.01,0.0,5 ,0.7 ,0.7 ,12 ,20,1 ,0,240,0.22464581001019596
6493,268636,9593.9,393,1.89,24.41,45220.05,41.22,0.0,10 ,0.4 ,0.9 ,18 ,14,1 ,0,240,0.21216031384308506
6494,400095,9154.43,393,2.57,23.29,24424.95,22.00,0.0,5 ,0.1 ,0.8 ,3 ,21,1 ,0,240,0.3747983107437272
6495,127520,13971.72,393,4.71,35.55,42846.12,37.99,0.0,10 ,0.2 ,0.6 ,3 ,8,1 ,0,240,0.3260906705204578
6496,163083,2871.33,393,1.7,7.31,15970.6,15.52,0.0,3 ,0.9 ,0.1 ,18 ,9,1 ,0,240,0.17978848634365646
6497,145688,9001.02,393,1.97,22.9,38271.44,35.18,0.0,8 ,0.9 ,0.7 ,21 ,8,1 ,0,240,0.23518895552401478
6498,15181,2755.53,393,7.18,7.01,8304.29,8.10,0.0,1 ,0.9 ,0.2 ,17 ,2,1 ,0,240,0.3318200592705698
6499,314118,4050.21,393,1.79,10.31,20760.28,19.95,0.0,4 ,0.7 ,0.5 ,22 ,16,1 ,0,240,0.19509418948106674
6500,200304,4229.32,393,2.04,10.76,17853.01,17.16,0.0,4 ,0.1 ,0.4 ,13 ,11,1 ,0,240,0.23689674738321437
6501,315507,8148.57,393,2.51,20.73,17336.25,15.69,0.0,3 ,0.6 ,0.9 ,2 ,17,1 ,0,240,0.4700307159852909
6502,245307,5652.64,393,1.9,14.38,26740.35,25.29,0.0,6 ,0.2 ,0.5 ,16 ,13,1 ,0,240,0.2113899032735174
6503,74475,6705.47,393,2.47,17.06,24986.07,23.52,0.0,5 ,0.8 ,0.5 ,13 ,5,1 ,0,240,0.26836833483617073
6504,38187,6666.99,393,1.88,16.96,32438.73,30.40,0.0,7 ,0.9 ,0.2 ,19 ,3,1 ,0,240,0.20552561706330671
6505,377306,2590.2,393,2.02,6.59,13948.9,13.60,0.0,2 ,0.6 ,0.9 ,22 ,19,1 ,0,240,0.18569206173963537
6506,273214,10954.35,393,3.4,27.87,34411.23,30.74,0.0,8 ,0.2 ,0.5 ,2 ,15,1 ,0,240,0.31833648492076566
6507,268153,6604.06,393,1.8,16.8,32072.8,30.05,0.0,7 ,0.6 ,0.4 ,18 ,14,1 ,0,240,0.2059084333142102
6508,346146,3371.69,393,1.9,8.58,17084.82,16.55,0.0,3 ,0.3 ,0.7 ,12 ,18,1 ,0,240,0.1973500452448431
6509,246460,8437.45,393,1.87,21.47,41242.15,38.03,0.0,9 ,0.7 ,0.6 ,17 ,13,1 ,0,240,0.20458317522243627
6510,170743,7960.95,393,4.99,20.26,16862.27,15.77,0.0,3 ,0.5 ,0.8 ,4 ,10,1 ,0,240,0.47211615043526167
6511,154351,3155.8,393,3.31,8.03,7883.8,7.68,0.0,1 ,0.6 ,0.4 ,9 ,9,1 ,0,240,0.40028920063928564
6512,105480,15215.01,393,5.97,38.72,44876.57,39.42,0.0,10 ,0.8 ,0.5 ,2 ,7,1 ,0,240,0.33904128590932864
6513,337787,10845.66,393,3.1,27.6,36512.56,32.99,0.0,8 ,1 ,0.2 ,4 ,18,1 ,0,240,0.2970391558411681
6514,60888,10579.77,393,2.48,26.92,39055.22,35.48,0.0,8 ,0.9 ,0.9 ,20 ,4,1 ,0,240,0.2708925977116503
6515,384186,2417.41,393,1.31,6.15,22399.41,21.31,0.0,4 ,0.5 ,0.8 ,8 ,20,1 ,0,240,0.10792293189865268
6516,32525,6498.6,393,2.93,16.54,23462.51,22.11,0.0,5 ,0.3 ,0.6 ,13 ,3,1 ,0,240,0.2769780385815499
6517,321108,5603.88,393,1.66,14.26,32135.29,29.97,0.0,7 ,0.6 ,0.5 ,8 ,17,1 ,0,240,0.1743839871991197
6518,407774,7578.34,393,2.16,19.28,31973.29,29.87,0.0,7 ,0.4 ,0.5 ,11 ,21,1 ,0,240,0.2370209634354175
6519,204440,9773.43,393,1.99,24.87,43574.85,39.78,0.0,10 ,0.4 ,0.5 ,17 ,11,1 ,0,240,0.2242906171794051
6520,249688,7210.82,393,1.93,18.35,35048.32,32.72,0.0,7 ,1 ,0.8 ,20 ,13,1 ,0,240,0.20573939064696967
6521,250560,8361.15,393,1.8,21.28,41617.0,38.37,0.0,9 ,0.7 ,0.7 ,21 ,13,1 ,0,240,0.20090708124083906
6522,94041,2152.92,393,3.31,5.48,6255.64,6.13,0.0,1 ,0.5 ,0.1 ,12 ,6,1 ,0,240,0.34415663305433175
6523,153249,9597.18,393,2.36,24.42,38916.22,35.69,0.0,9 ,0.5 ,0.3 ,8 ,9,1 ,0,240,0.2466113101426603
6524,129478,10932.2,393,2.96,27.82,36852.77,33.59,0.0,8 ,0.8 ,0.5 ,5 ,8,1 ,0,240,0.2966452725263257
6525,317627,6744.56,393,2.08,17.16,18456.72,16.88,0.0,3 ,0.8 ,1 ,4 ,17,1 ,0,240,0.36542570944349806
6526,130054,5438.31,393,2.81,13.84,18604.83,17.74,0.0,4 ,0.6 ,0.1 ,6 ,8,1 ,0,240,0.2923063527051846
6527,266945,8120.78,393,1.9,20.66,38989.05,36.03,0.0,9 ,0.5 ,0.2 ,17 ,14,1 ,0,240,0.20828360783348143
6528,390506,5858.04,393,2.04,14.91,25690.8,24.29,0.0,6 ,0.2 ,0.2 ,15 ,20,1 ,0,240,0.22802092577887806
6529,183086,5588.39,393,1.76,14.22,28070.94,26.59,0.0,6 ,0.9 ,0.1 ,17 ,10,1 ,0,240,0.19908097128204472
6530,179928,8650.1,393,2.03,22.01,36888.65,34.17,0.0,8 ,0.3 ,1 ,13 ,10,1 ,0,240,0.2344921811993662
6531,232179,6135.78,393,2.79,15.61,21770.83,20.38,0.0,5 ,0.2 ,0.3 ,3 ,13,1 ,0,240,0.28183491396515425
6532,348961,7305.28,393,1.88,18.59,35627.85,33.17,0.0,8 ,0.4 ,0.5 ,15 ,18,1 ,0,240,0.2050440877010541
6533,283804,4721.53,393,1.78,12.01,23929.4,22.82,0.0,5 ,0.9 ,0.1 ,13 ,15,1 ,0,240,0.19731083938586005
6534,281246,7692.69,393,2.22,19.57,31281.31,29.21,0.0,7 ,0.3 ,0.6 ,10 ,15,1 ,0,240,0.2459196881460527
6535,162193,3149.92,393,1.88,8.02,16805.78,16.28,0.0,3 ,1 ,0.2 ,17 ,9,1 ,0,240,0.18743075299093528
6536,280140,7185.52,393,1.79,18.28,36497.88,33.74,0.0,8 ,0.8 ,0.4 ,9 ,15,1 ,0,240,0.19687499657514357
6537,220073,8988.09,393,2.5,22.87,36907.86,33.99,0.0,9 ,0.1 ,0.2 ,12 ,12,1 ,0,240,0.24352780139514998
6538,218522,8860.56,393,2.16,22.55,36451.88,33.71,0.0,8 ,0.6 ,0.6 ,10 ,12,1 ,0,240,0.24307552861471068
6539,135436,6918.92,393,2.25,17.61,27417.41,25.77,0.0,6 ,0.4 ,0.5 ,11 ,8,1 ,0,240,0.25235498174335214
6540,183883,5583.87,393,2.89,14.21,19027.32,18.10,0.0,3 ,0.9 ,0.9 ,17 ,10,1 ,0,240,0.2934659216326839
6541,230072,8170.49,393,2.39,20.79,32946.34,30.53,0.0,8 ,0.1 ,0.2 ,22 ,12,1 ,0,240,0.2479938591054424
6542,225197,3316.7,393,1.93,8.44,14740.93,14.27,0.0,3 ,0.4 ,0.3 ,17 ,12,1 ,0,240,0.22499937249549382
6543,398772,6417.49,393,3.41,16.33,13550.81,12.65,0.0,2 ,0.9 ,0.4 ,2 ,21,1 ,0,240,0.47358718777696684
6544,113794,7177.06,393,2.63,18.26,22839.42,21.47,0.0,4 ,1 ,0.8 ,10 ,7,1 ,0,240,0.31424002886237923
6545,344679,6646.98,393,2.15,16.91,26989.2,25.42,0.0,6 ,0.6 ,0.2 ,11 ,18,1 ,0,240,0.2462829576274954
6546,431031,8969.02,393,1.94,22.82,41728.62,38.38,0.0,9 ,0.4 ,0.8 ,13 ,22,1 ,0,240,0.21493689463011237
6547,376710,5657.85,393,1.8,14.4,27658.05,26.16,0.0,6 ,0.6 ,0.3 ,22 ,19,1 ,0,240,0.2045643131023337
6548,171703,6193.55,393,3.85,15.76,15284.71,14.51,0.0,3 ,0.1 ,0.8 ,5 ,10,1 ,0,240,0.4052121368347846
6549,380579,5500.69,393,2.4,14.0,21905.59,20.73,0.0,5 ,0.3 ,0.2 ,5 ,20,1 ,0,240,0.25110896351114026
6550,91097,8251.5,393,2.27,21.0,32112.09,29.89,0.0,7 ,1 ,0.1 ,9 ,6,1 ,0,240,0.25695929477028745
6551,79202,2621.26,393,2.51,6.67,9544.36,9.32,0.0,2 ,0.1 ,0.3 ,18 ,5,1 ,0,240,0.2746396824931164
6552,111447,8675.6,393,2.47,22.08,31596.2,29.28,0.0,7 ,0.5 ,0.5 ,8 ,7,1 ,0,240,0.2745773225894253
6553,385743,4066.2,393,2.15,10.35,16434.64,15.86,0.0,3 ,0.6 ,0.4 ,10 ,20,1 ,0,240,0.2474164326081983
6554,14042,2200.92,393,1.99,5.6,10390.14,10.17,0.0,2 ,0.5 ,0.1 ,16 ,2,1 ,0,240,0.21182775208033772
6555,337824,6616.48,393,2.68,16.84,22864.23,21.35,0.0,5 ,0.4 ,0.3 ,4 ,18,1 ,0,240,0.28938127371881756
6556,73542,4615.47,393,4.02,11.74,12143.59,11.66,0.0,2 ,0.5 ,0.6 ,12 ,5,1 ,0,240,0.38007459079234396
6557,229805,3680.04,393,8.16,9.36,9317.16,9.02,0.0,1 ,0.5 ,0.9 ,21 ,12,1 ,0,240,0.39497443426967016
6558,301953,9912.53,393,2.19,25.22,40817.19,37.46,0.0,9 ,1 ,0.3 ,10 ,16,1 ,0,240,0.2428518474691668
6559,128124,5647.71,393,3.76,14.37,17812.05,16.95,0.0,4 ,0.3 ,0.2 ,4 ,8,1 ,0,240,0.3170724313035277
6560,291101,2748.76,393,2.23,6.99,13095.97,12.76,0.0,2 ,0.9 ,0.4 ,20 ,15,1 ,0,240,0.20989357794802527
6561,27073,4918.35,393,2.79,12.51,15384.71,14.75,0.0,3 ,0.8 ,0.1 ,8 ,3,1 ,0,240,0.31969078390167904
6562,78369,9438.83,393,2.09,24.02,40394.61,37.00,0.0,9 ,0.7 ,0.4 ,17 ,5,1 ,0,240,0.23366558063068316
6563,85753,7795.4,393,5.39,19.84,17317.16,16.20,0.0,3 ,0.6 ,0.8 ,3 ,6,1 ,0,240,0.45015464429502294
6564,203571,3949.04,393,8.68,10.05,9420.16,9.10,0.0,1 ,0.8 ,0.6 ,16 ,11,1 ,0,240,0.4192115632855493
6565,91226,6688.44,393,2.49,17.02,26146.74,24.64,0.0,6 ,0.3 ,0.3 ,9 ,6,1 ,0,240,0.2558039740327092
6566,271990,4152.04,393,1.81,10.56,20712.28,19.90,0.0,4 ,1 ,0.2 ,22 ,14,1 ,0,240,0.20046272066619417
6567,184022,2014.41,393,1.82,5.13,9588.36,9.40,0.0,2 ,0.3 ,0.1 ,18 ,10,1 ,0,240,0.21008910804350275
6568,304499,5944.87,393,2.1,15.13,25260.52,23.89,0.0,5 ,0.5 ,0.9 ,12 ,16,1 ,0,240,0.23534234449647118
6569,61646,8193.63,393,2.78,20.85,28675.08,26.63,0.0,6 ,0.5 ,0.7 ,21 ,4,1 ,0,240,0.2857404408287614
6570,122419,9436.55,393,2.35,24.01,38606.25,35.42,0.0,9 ,0.2 ,0.5 ,19 ,7,1 ,0,240,0.24443062975554475
6571,250330,8387.62,393,1.86,21.34,39614.75,36.49,0.0,9 ,0.4 ,0.5 ,21 ,13,1 ,0,240,0.21172972188389427
6572,136448,8446.1,393,2.1,21.49,35640.1,32.97,0.0,8 ,0.5 ,0.5 ,12 ,8,1 ,0,240,0.23698306121475532
6573,217550,5785.57,393,1.61,14.72,32841.87,30.46,0.0,7 ,0.7 ,0.6 ,9 ,12,1 ,0,240,0.1761644510498336
6574,402597,6908.72,393,2.35,17.58,29627.12,27.59,0.0,7 ,0.1 ,0.3 ,6 ,21,1 ,0,240,0.23318905111262925
6575,288929,9829.36,393,2.23,25.01,41337.52,37.73,0.0,10 ,0.1 ,0.3 ,18 ,15,1 ,0,240,0.23778301165623872
6576,355373,9540.52,393,1.8,24.28,45779.9,41.70,0.0,10 ,0.5 ,0.9 ,21 ,18,1 ,0,240,0.20839975622489346
6577,148497,12540.85,393,5.0,31.91,33625.65,30.22,0.0,7 ,1 ,0.5 ,3 ,9,1 ,0,240,0.3729548722478227
6578,42756,10693.3,393,6.12,27.21,29361.86,26.78,0.0,6 ,0.6 ,0.8 ,2 ,4,1 ,0,240,0.3641901432674905
6579,80979,10751.16,393,2.21,27.36,43036.12,39.07,0.0,9 ,0.8 ,1 ,19 ,5,1 ,0,240,0.24981713035468808
6580,288760,1323.02,393,2.26,3.37,6368.44,6.29,0.0,1 ,0.5 ,0.1 ,18 ,15,1 ,0,240,0.20774632406052346
6581,137726,7188.72,393,2.24,18.29,28193.19,26.43,0.0,6 ,0.3 ,0.8 ,13 ,8,1 ,0,240,0.2549807240684719
6582,259976,10293.96,393,2.14,26.19,43575.9,39.73,0.0,10 ,0.8 ,0.2 ,10 ,14,1 ,0,240,0.23623057699324623
6583,385028,3244.14,393,1.39,8.25,28148.5,26.57,0.0,6 ,0.1 ,0.7 ,9 ,20,1 ,0,240,0.11525090146899479
6584,148209,11487.9,393,5.07,29.23,37387.66,33.83,0.0,9 ,0.1 ,0.3 ,3 ,9,1 ,0,240,0.30726448245223154
6585,51548,10164.95,393,2.75,25.87,36070.99,32.98,0.0,8 ,0.5 ,0.6 ,11 ,4,1 ,0,240,0.28180402034987123
6586,149187,10098.3,393,3.63,25.7,32188.09,29.47,0.0,7 ,0.9 ,0.2 ,4 ,9,1 ,0,240,0.3137278415712147
6587,184740,10365.12,393,2.04,26.37,44499.52,40.52,0.0,10 ,0.4 ,0.8 ,18 ,10,1 ,0,240,0.2329265574100575
6588,320782,8713.0,393,2.31,22.17,37672.23,34.66,0.0,9 ,0.3 ,0.2 ,8 ,17,1 ,0,240,0.2312844235661122
6589,256753,3682.8,393,1.5,9.37,21941.44,20.52,0.0,4 ,0.7 ,0.9 ,6 ,14,1 ,0,240,0.16784677760438696
6590,266656,9208.83,393,1.83,23.43,46009.75,42.13,0.0,10 ,0.6 ,0.9 ,16 ,14,1 ,0,240,0.20014953352278592
6591,315778,5448.25,393,3.08,13.86,17785.65,16.82,0.0,4 ,0.3 ,0.2 ,3 ,17,1 ,0,240,0.30632841644809156
6592,378952,12769.9,393,3.16,32.49,38077.05,33.58,0.0,8 ,1 ,0.5 ,3 ,20,1 ,0,240,0.3353699932111337
6593,350990,6971.74,393,1.89,17.74,32871.98,30.70,0.0,7 ,0.7 ,0.5 ,17 ,18,1 ,0,240,0.21208761991215616
6594,350274,2855.04,393,6.54,7.26,9506.16,9.26,0.0,1 ,0.6 ,0.8 ,16 ,18,1 ,0,240,0.30033578227170593
6595,257147,8657.85,393,2.06,22.03,39196.11,35.83,0.0,9 ,0.6 ,0.3 ,7 ,14,1 ,0,240,0.22088543990717446
6596,197010,10723.94,393,3.28,27.29,40582.78,36.90,0.0,10 ,0.1 ,0.1 ,10 ,11,1 ,0,240,0.26424853102719925
6597,216351,3130.56,393,1.63,7.97,15735.6,15.07,0.0,3 ,0.6 ,0.4 ,8 ,12,1 ,0,240,0.19894760924273622
6598,380311,10767.48,393,2.38,27.4,34854.03,30.92,0.0,7 ,0.6 ,0.9 ,4 ,20,1 ,0,240,0.3089307032787887
6599,199021,1362.22,393,2.21,3.47,5522.26,5.45,0.0,1 ,0.3 ,0.1 ,12 ,11,1 ,0,240,0.24667799053286155
6600,343213,1409.38,393,1.27,3.59,14733.76,14.17,0.0,2 ,0.7 ,0.7 ,9 ,18,1 ,0,240,0.095656505874943
6601,206344,4433.36,393,1.96,11.28,19520.61,18.72,0.0,4 ,0.5 ,0.4 ,19 ,11,1 ,0,240,0.22711175521666585
6602,392824,4186.96,393,1.87,10.65,19611.61,18.82,0.0,4 ,0.4 ,0.5 ,17 ,20,1 ,0,240,0.21349394567809576
6603,420073,12722.24,393,3.3,32.37,29510.48,25.84,0.0,6 ,0.4 ,0.8 ,2 ,22,1 ,0,240,0.431109219504393
6604,378297,9168.56,393,2.71,23.33,18679.82,16.78,0.0,3 ,0.5 ,0.9 ,2 ,20,1 ,0,240,0.4908269994036345
6605,212424,5049.07,393,2.11,12.85,18929.72,17.76,0.0,4 ,0.3 ,0.5 ,4 ,12,1 ,0,240,0.2667271359534108
6606,410178,3588.6,393,7.96,9.13,11172.78,10.84,0.0,1 ,0.5 ,0.9 ,13 ,21,1 ,0,240,0.3211913239140124
6607,6693,7234.59,393,4.74,18.41,18473.63,17.39,0.0,3 ,1 ,0.7 ,8 ,2,1 ,0,240,0.3916171320958577
6608,219869,6135.14,393,2.19,15.61,24137.29,22.81,0.0,5 ,0.1 ,1 ,11 ,12,1 ,0,240,0.25417683592482837
6609,202649,9747.42,393,2.07,24.8,40538.58,37.08,0.0,9 ,0.5 ,0.7 ,15 ,11,1 ,0,240,0.2404479880647028
6610,248518,6618.65,393,1.82,16.84,31892.8,29.88,0.0,7 ,0.3 ,0.7 ,19 ,13,1 ,0,240,0.20752803140520742
6611,42747,11508.23,393,5.87,29.28,32957.87,29.85,0.0,7 ,0.5 ,0.8 ,2 ,4,1 ,0,240,0.3491800289278403
6612,41773,5571.02,393,3.55,14.18,18194.94,17.32,0.0,3 ,0.8 ,0.8 ,22 ,3,1 ,0,240,0.3061851261944255
6613,413859,1739.88,393,1.64,4.43,11629.54,11.41,0.0,2 ,0.3 ,0.6 ,17 ,21,1 ,0,240,0.14960866895853145
6614,41061,1621.51,393,2.29,4.13,7140.82,7.03,0.0,1 ,0.7 ,0.1 ,22 ,3,1 ,0,240,0.22707616212143705
6615,406700,4213.69,393,2.4,10.72,16861.65,16.25,0.0,3 ,0.7 ,0.4 ,10 ,21,1 ,0,240,0.2498978451100574
6616,276474,9094.17,393,2.05,23.14,37432.27,33.79,0.0,8 ,0.8 ,0.7 ,5 ,15,1 ,0,240,0.24295000009350223
6617,291775,5474.22,393,1.8,13.93,26883.35,25.43,0.0,6 ,0.6 ,0.1 ,21 ,15,1 ,0,240,0.20362864003184128
6618,120939,10492.7,393,2.27,26.7,41330.4,37.66,0.0,9 ,0.4 ,1 ,17 ,7,1 ,0,240,0.2538736620018195
6619,437732,9801.13,393,1.88,24.94,43837.65,39.87,0.0,10 ,0.4 ,0.5 ,20 ,22,1 ,0,240,0.2235779062061949
6620,341442,3505.95,393,1.47,8.92,23370.59,21.89,0.0,4 ,0.6 ,0.9 ,7 ,18,1 ,0,240,0.15001546815891253
6621,30754,6852.06,393,3.43,17.44,21350.06,20.11,0.0,4 ,0.6 ,0.8 ,11 ,3,1 ,0,240,0.32093867651894187
6622,289937,7741.94,393,2.02,19.7,33996.45,31.60,0.0,8 ,0.2 ,0.3 ,19 ,15,1 ,0,240,0.2277278951184609
6623,224003,8500.64,393,2.05,21.63,37741.24,34.92,0.0,9 ,0.4 ,0.1 ,16 ,12,1 ,0,240,0.22523478295890648
6624,391180,10033.4,393,1.93,25.53,46674.13,42.40,0.0,10 ,0.9 ,0.8 ,15 ,20,1 ,0,240,0.21496704919834606
6625,374273,7416.35,393,1.68,18.87,40584.45,37.60,0.0,9 ,0.2 ,0.9 ,19 ,19,1 ,0,240,0.18273870903757475
6626,124766,7925.32,393,2.19,20.17,29751.75,27.70,0.0,6 ,0.7 ,0.8 ,21 ,7,1 ,0,240,0.26638164141605114
6627,312940,6313.59,393,1.95,16.07,28795.08,27.08,0.0,6 ,0.9 ,0.3 ,21 ,16,1 ,0,240,0.21925933180251625
6628,370141,7660.74,393,1.94,19.49,34246.54,31.83,0.0,7 ,0.9 ,0.7 ,15 ,19,1 ,0,240,0.2236938388520417
6629,347654,1480.1,393,2.45,3.77,6333.44,6.24,0.0,1 ,0.4 ,0.2 ,14 ,18,1 ,0,240,0.2336960640662894
6630,433386,3987.85,393,1.85,10.15,20392.39,19.60,0.0,4 ,1 ,0.1 ,16 ,22,1 ,0,240,0.19555579311694216
6631,54095,5715.19,393,2.06,14.54,24262.29,22.98,0.0,5 ,1 ,0.1 ,14 ,4,1 ,0,240,0.23555855609672458
6632,406731,5661.82,393,2.47,14.41,21934.78,20.87,0.0,4 ,1 ,0.4 ,10 ,21,1 ,0,240,0.25812066498957364
6633,439857,5214.44,393,1.91,13.27,25117.07,23.91,0.0,5 ,0.7 ,0.6 ,22 ,22,1 ,0,240,0.207605425314338
6634,173418,9282.18,393,2.69,23.62,34451.43,31.71,0.0,8 ,0.2 ,0.5 ,7 ,10,1 ,0,240,0.2694280034239508
6635,227399,4984.18,393,1.88,12.68,23507.51,22.37,0.0,5 ,0.4 ,0.5 ,19 ,12,1 ,0,240,0.21202500817823752
6636,100052,1994.49,393,1.94,5.08,10772.63,10.56,0.0,2 ,0.6 ,0.1 ,18 ,6,1 ,0,240,0.18514420341179452
6637,93746,8538.84,393,2.65,21.73,28883.97,26.83,0.0,6 ,0.5 ,0.8 ,11 ,6,1 ,0,240,0.2956255667070697
6638,84461,4898.94,393,11.82,12.47,8608.58,8.26,0.0,1 ,0.7 ,0.5 ,2 ,6,1 ,0,240,0.5690764330470298
